customer_id,account_id
88d51707-6db2-42ab-b4e4-49107e52fe7a,cdfddb0e-10ca-4d86-8e38-073933cee324
cca395ef-360a-4457-af71-05b59e5a951a,3efa7cb8-ed89-4670-a29f-836dc04e1ec0
cca395ef-360a-4457-af71-05b59e5a951a,9867360c-d141-46db-b9e3-469412bfd1b1
cca395ef-360a-4457-af71-05b59e5a951a,8ec22d3a-3b44-4589-9215-14775d3512d4
ab792b39-a47e-4af1-8805-b5aadc1cbc52,a66e7bb5-9f7e-4c88-b1b1-1952895e2f6a
ab792b39-a47e-4af1-8805-b5aadc1cbc52,3f490e48-bd12-43f7-920b-3f04b9d44518
de34a16b-cb75-4155-b53b-6be06e9bc096,31165a54-4599-4e2f-a16a-1732a4c4c38e
faf4621e-b744-422f-a2e9-484e3588b8b7,18a7d1bf-2e10-4549-903e-02300e753fcd
faf4621e-b744-422f-a2e9-484e3588b8b7,d7426846-8b14-4e63-9bd1-69aff4a04b8e
faf4621e-b744-422f-a2e9-484e3588b8b7,0484d925-99b5-4c80-bf15-9e8ca8d4af46
09436776-79cf-44ab-b899-33280a5906fc,83b4576c-a419-411d-a8c1-7d5bd8e36016
09436776-79cf-44ab-b899-33280a5906fc,fd95a098-5d0f-476f-9bc5-2c69799af25d
488593fd-7fa6-4862-91c5-69cbe435e422,92cbf751-c1f7-46b8-a7e0-a2f86e024ffe
488593fd-7fa6-4862-91c5-69cbe435e422,055d669b-029e-4b09-84a0-3cd37b38680c
09e15428-593c-46cd-afc4-faacea1e1594,a042d02c-9f2e-4b4b-a5c8-b807b31c232d
e28919a4-1d24-4863-9473-92038b0fc712,da17a80c-2fb1-49ee-aad7-8aff0e3784f3
30c3d71b-6f06-47c6-93ba-b762de7a008c,d72ea946-a2fb-41a8-88eb-416cfd11bb55
30c3d71b-6f06-47c6-93ba-b762de7a008c,5a00866b-3bb6-4bb3-b395-96f093d6b9b1
a0b4bd24-ff0b-477d-ac01-8c5d749b5b3d,a3c3e68f-5e00-4cd9-95bb-b650f847a558
a0b4bd24-ff0b-477d-ac01-8c5d749b5b3d,5e7e5718-921d-4f8a-bc4e-78f2d57d5319
f3b84568-1c51-477e-a4d4-74154480ac1f,01d32fd9-469d-448c-b323-0754ea0a8a19
af50e4fb-5dc7-4ab5-b4f5-63b03f6ab075,7861534a-f5f4-4bff-a305-dc6cccdb59c5
a267373d-55e9-4830-9afe-34fb722a3c47,ca901c17-9a15-429c-ab63-7032428b8c90
a267373d-55e9-4830-9afe-34fb722a3c47,bae736d9-2f57-42b9-be1a-bc0f6557db5c
e7df12c1-cd7a-471d-b4e9-6fa7172e2da0,d5ab5ed2-514b-4198-b3ae-bbffe5ce6900
e7df12c1-cd7a-471d-b4e9-6fa7172e2da0,3fdb0dd6-dc84-4297-8503-fd3e5037e45b
4a827b31-4983-4a90-bc12-52802a12c7f5,184303d3-98fc-4c34-8f47-9f55bc3df7ae
c18aaa79-d6aa-4efa-961b-2c9dbf12c4a5,7be866ce-9534-4e51-a4b7-e3739dbd2fec
c18aaa79-d6aa-4efa-961b-2c9dbf12c4a5,c9365168-e1c4-451d-9b6f-06c25507c130
fbaa9ca1-82ad-42c2-9422-84bf8d0444bc,1e6c28a2-516b-4a7b-81d6-ebf36f1e2bb5
fbaa9ca1-82ad-42c2-9422-84bf8d0444bc,ae8b2642-a5b2-4c18-aaab-fb336710a794
f102f409-ab54-4332-927e-264df2bb44bc,3b49da42-0600-4c50-83fa-feefa24a9ae6
f102f409-ab54-4332-927e-264df2bb44bc,5fdcb490-b453-45b4-bfaf-8e275c48efb5
cd738ca5-f36a-4ca0-b1d2-6e895f1428e7,85fbfc37-d3b2-4d1b-8576-8fb8183f7a03
cd738ca5-f36a-4ca0-b1d2-6e895f1428e7,88a43bec-e218-4450-baf9-1299bf998f59
e2988204-be91-460b-a144-b9c9450996a7,d4a34ea8-6cc5-487d-9cad-29c9667f1556
a10d3f3d-0f27-4430-933f-b74d30eec22c,3393c715-2b45-4dad-8601-706d61bc73ff
4396acdb-9444-46d6-ab03-c67a60ce54a1,c6f3f923-91be-4aae-ad8c-a53989a3438c
dead7de6-ce37-4cb7-b4b3-aebc929301a3,e2376403-a74b-49a5-a90b-021f8768e003
c9f6b909-f367-42be-8722-6386d0af4185,193d9c40-c8e3-485d-bb80-56b532f20b2f
a0fd941b-bf13-494f-9bac-11fe5ea091e9,16ecb87b-7404-4a97-9b05-a91705795b25
a0fd941b-bf13-494f-9bac-11fe5ea091e9,ef1b74e1-44c2-4b22-87b8-d3c546157904
4aed663f-0e9c-45b1-9659-2e0a13538015,58a6d0a5-7acf-4644-bbe4-0c8511bb832b
4aed663f-0e9c-45b1-9659-2e0a13538015,ff838926-f63c-4c82-9b4d-9156f4b167a6
b3e1cdde-45c0-4df7-83a5-d9fd1fcaef46,76e705be-13fc-4d7d-811e-728c89f1d9b6
2f20aad5-efbf-49c7-a7e0-a9e07f592e84,9759923b-4d89-4d7d-a37a-39abe4fb6615
0ab5270e-0fe1-40dc-9336-3d08aae9cdb4,7bc13e13-0062-4ef0-adf3-73c3e696af7c
e926152a-d41f-46ab-8cb7-c44535f6a861,cb16c3a4-489b-4736-baa8-83d027154431
e926152a-d41f-46ab-8cb7-c44535f6a861,17f7ff4e-c2df-4b59-82f3-047c9c3d133b
28366c12-2a4b-4b69-8330-d3f9617c64f7,f1827bd1-3a23-473c-a7fc-771e88bdfcc4
28366c12-2a4b-4b69-8330-d3f9617c64f7,7fc5fd0e-3b68-4759-aea5-747d3d5dd491
28366c12-2a4b-4b69-8330-d3f9617c64f7,960037c2-e8de-4e1b-b711-5b4a6eeadc99
f07a964b-7789-43e1-a1d5-664a4b2ea168,b855049d-9a5a-4e43-b822-f7c31332f3b1
f07a964b-7789-43e1-a1d5-664a4b2ea168,1f069a3a-1806-4755-8603-d650f1f8e3f5
f07a964b-7789-43e1-a1d5-664a4b2ea168,9ff80518-4005-4e14-845a-6f2c741e7d7b
01b3dd11-5976-43e2-81e6-cb81664fc25e,f7a8d536-fc85-4380-9e16-09323fde7538
3283a583-8dfe-4bd2-998a-e0b50a43f8cf,d2073526-ec0c-44a2-a931-7e6f91d4644c
c08c311a-f7bb-461e-b8c5-96796bea210e,7fc152d9-b696-4951-8b1d-4c03083fb5e3
b769862b-bb55-4583-abc1-0490d18dacf5,6006e3ab-0ae7-4a24-82a2-19ca3402087d
b769862b-bb55-4583-abc1-0490d18dacf5,97a0237f-bd43-4d69-8883-54ed049d0346
065f6218-a460-49ba-8f6e-1240e4977487,bd141ca0-df98-4938-80e7-f22b579ad57f
2192e865-8d77-4945-b77d-f9923c09c62f,b1fd37d1-ce93-4caf-8dd0-f6da2c6011bd
2192e865-8d77-4945-b77d-f9923c09c62f,01f44eac-3868-40d8-9977-855a3c874410
abfc0a02-39ab-45dc-8fc2-6aaad9b4777b,29b6dd42-6d32-4953-a18c-279dfdc194c0
abfc0a02-39ab-45dc-8fc2-6aaad9b4777b,5f3e5695-bf4e-4081-a404-31d7c5c19aa3
bf82317c-7fb1-4230-84e7-9029a315d47a,3acbf8b9-e1c5-4fb1-91ab-f0ac7c630349
ce1079e2-fd0b-4f1a-9a13-0ec5800c4542,931e3dc2-cc73-4562-8f75-9065b294cfb6
ce1079e2-fd0b-4f1a-9a13-0ec5800c4542,47a2fca5-202f-4cef-8454-c3e4d1546484
ce1079e2-fd0b-4f1a-9a13-0ec5800c4542,04c3ed45-6fc4-4b40-97b1-87d0b1b137a8
35dfe4b2-5421-4943-a1b3-eb4aa158dee5,0fc2c25f-fcf8-44cf-94c8-d328254f3b97
35dfe4b2-5421-4943-a1b3-eb4aa158dee5,acf1db65-ca04-4a99-bc08-64d4860cecc2
35dfe4b2-5421-4943-a1b3-eb4aa158dee5,dd104612-1ed9-4b41-a106-f4db088ae375
52e1d247-3171-4b24-beb4-2eb9d22a21f1,03f8a3ca-d65c-47c5-94a9-77496325cda9
52e1d247-3171-4b24-beb4-2eb9d22a21f1,14c26aab-2535-4b50-bea3-177027c2f5d8
52e1d247-3171-4b24-beb4-2eb9d22a21f1,1166c0f6-4db3-4654-bfea-bebfcfeece1c
789eb49d-1661-4815-b2be-4e49b71d2f2a,616a9e58-a2eb-42ed-a539-726546a8fe8d
789eb49d-1661-4815-b2be-4e49b71d2f2a,a91f9d9b-cafb-459b-99be-d70b3523e337
789eb49d-1661-4815-b2be-4e49b71d2f2a,9e3a5dc7-db84-4422-b0d5-a0f256ce46cf
ab0f999b-9bfc-4c0e-9f9d-4b7aa8f3a93b,f06732fc-9568-4801-9ea2-9f7611863172
ab0f999b-9bfc-4c0e-9f9d-4b7aa8f3a93b,9c6b28ac-a070-485e-891d-7dfa273f662c
6f4092bc-67c1-4993-a410-f9b30a0f10c0,28c1a583-5084-4d0c-a4ee-bd5717387422
6f4092bc-67c1-4993-a410-f9b30a0f10c0,acbfeb3c-a135-4400-b04e-95c15ca4c292
bd7f14cc-c39b-419b-9fc5-a7025d939739,6079897f-e148-4dd6-b09a-7b403aeeaedd
bd7f14cc-c39b-419b-9fc5-a7025d939739,d0910726-8cb3-4bac-817a-ed7d42f55d75
bd7f14cc-c39b-419b-9fc5-a7025d939739,a8854183-7385-4ce8-a7b2-0a7a34fce73b
ec5ced0b-3e4e-41c0-b120-8a3d26d829b6,b0da62ac-a4b2-45f3-b6a3-a33821298ed6
ec5ced0b-3e4e-41c0-b120-8a3d26d829b6,d94ac5f6-dfb7-4f9e-8f9f-3b5930b21e34
ce5e0e98-1a78-4c46-941c-76c13c07dd46,76038ef1-0160-45c2-b11b-68e7fd928664
5b8949d4-ca4b-49b4-a2ea-e44c1fbe8641,cb69c8b5-181b-464d-90d8-47796c5c1d39
edfd7ef8-63df-4a36-b404-574853008ece,e10a0f72-d1e3-4f16-b903-e44d55ad96da
edfd7ef8-63df-4a36-b404-574853008ece,62d19375-a154-401c-b891-01a63e6f34dc
edfd7ef8-63df-4a36-b404-574853008ece,ddcd3710-6591-4fd5-b6c8-b0a17ad1f74e
201617e9-8298-4a87-a2c8-60c63bd0cfe3,de104be5-0f81-4730-bc6f-8de8c65b7ba0
de15bc28-a722-453f-8488-94952355f997,4d7c27d2-8e0c-4f33-80fe-d1429f91608b
de15bc28-a722-453f-8488-94952355f997,875051b2-7b29-402c-9b20-a65219ff6e4a
de15bc28-a722-453f-8488-94952355f997,81ffc36e-f8dc-4625-905b-ebd16eb98536
699b73d8-71b1-458c-8c40-0c85a215b224,8617569e-8087-4d3f-b953-fa532c96c5ed
699b73d8-71b1-458c-8c40-0c85a215b224,00af51b5-c52b-4c8c-9fed-942399392c2c
a2f9656c-5a99-4f25-8587-3f057c7e9834,0fe0c384-3a3d-4447-aaec-7dfedb24c47d
092c5f3d-881b-412a-a761-2e80f627dc23,65b5f69c-3f00-490b-8916-1a6cf88077e7
092c5f3d-881b-412a-a761-2e80f627dc23,37310ec9-1f3c-4ea5-bdc9-3361abd887f1
7bbee593-84af-425e-bd78-d76f22f16e53,d388d0ee-c358-4d1c-8c4c-df9f66f48b4e
7bbee593-84af-425e-bd78-d76f22f16e53,e3c5f8ee-52eb-465a-9801-f187cf1688de
7bbee593-84af-425e-bd78-d76f22f16e53,ba7fb4b5-ccbd-4d1f-81fa-08d89d66b178
b16f6d3b-0beb-441f-9bb1-503c6a779176,2c096978-d20f-48fa-a9f6-ed827af1c347
b16f6d3b-0beb-441f-9bb1-503c6a779176,8eca6860-7f6f-4917-971a-fe6c3dee7ed0
b16f6d3b-0beb-441f-9bb1-503c6a779176,14fc9210-fb37-4317-843e-b9ca60e719f3
afad6b72-a3cd-4bcd-b626-ad903dcc34ea,35bafa6d-bad8-49ef-8f01-ac865ee03ed1
a563550e-7820-41f6-a803-365db7e6cadc,02174c5a-42bb-4be4-ba5f-2100a263934a
a563550e-7820-41f6-a803-365db7e6cadc,6933674b-4b33-423a-b1a5-a2076ba31ac2
a425f188-6f26-44d0-b619-57691762c336,52f21722-5377-4340-80e7-fb2cccca0f1c
42177cae-8c35-4891-b8aa-df1acae69fe7,dbcb38cf-5bed-484c-865b-d00bcbebc75a
42177cae-8c35-4891-b8aa-df1acae69fe7,bccb9c0b-97c1-4725-966a-248a35d20163
42177cae-8c35-4891-b8aa-df1acae69fe7,d7e13dac-62f5-48d7-8729-75b708f454e8
51312930-73df-4e1b-8bca-cc449a54e6de,0ef2e6dd-6a3f-4145-a612-77b173ef11f5
51312930-73df-4e1b-8bca-cc449a54e6de,cb3c03f2-6788-4e97-9ac9-35f1d95e20d8
51dc4f50-5b57-4d7b-a4ac-fc6e586af9ec,3cfc32ec-bc78-4a97-9da0-82d94f8043ce
51dc4f50-5b57-4d7b-a4ac-fc6e586af9ec,24c4fa7d-d2bb-41fd-9a97-a1963dd37678
9b8b0533-df92-4683-b1cf-f436d2eb9b1f,a9b8d8ef-5046-482e-8b44-6782c4f4ad9a
9b8b0533-df92-4683-b1cf-f436d2eb9b1f,b391534c-f823-487a-ba8a-fe6f4865d0bc
9b8b0533-df92-4683-b1cf-f436d2eb9b1f,4c7c2261-f425-4a6c-943b-d707de97196f
b3d178e9-3878-438e-84ab-9abb716ff609,b029f261-bc2d-440b-8d26-32a0067897db
b3d178e9-3878-438e-84ab-9abb716ff609,7eaf61b3-49fa-40ca-9e47-1fef9dea0de1
53d6e2f7-11a7-4a38-84f1-181c8ea2bf19,387f11ab-e28a-4408-99d9-cb43eac3feea
53d6e2f7-11a7-4a38-84f1-181c8ea2bf19,54240e46-a95f-4d95-a4b2-7d64c5e1c873
3b5b90d0-8724-4b0a-a184-a1dc2daaa5fe,692809c9-1271-4336-9e8d-3906cc29dd47
45899815-27cd-4f11-977c-cc4deb2c3884,7595511a-1291-4c36-bc0d-5619cce01b40
45899815-27cd-4f11-977c-cc4deb2c3884,17967679-d4ac-4f84-85ee-0dfbd231e798
45899815-27cd-4f11-977c-cc4deb2c3884,9ed0d2d3-f0f1-47c1-9602-afac852beab8
38c75677-86ab-484f-a0ad-7e484714e7fe,b23d92d6-bf23-4090-8eeb-49c18c300e1e
38c75677-86ab-484f-a0ad-7e484714e7fe,e1fd2920-eb05-4a17-a943-c7e399fa1fa8
a6b16169-71b8-4fd4-9d04-635dea9ef674,211f0e7e-0975-49e0-adbe-c419d5a75aa2
a6b16169-71b8-4fd4-9d04-635dea9ef674,596e30f2-7213-45c0-8ecc-af5eb9918859
a6b16169-71b8-4fd4-9d04-635dea9ef674,206791d0-0470-4878-a635-ae655283f260
6aabc7f3-3ddf-45ae-b2fd-047ddef30896,04607856-c29d-4fcf-a451-fd1fdab13662
6aabc7f3-3ddf-45ae-b2fd-047ddef30896,15bb51bf-2c82-49d0-b34a-16261d52c271
6aabc7f3-3ddf-45ae-b2fd-047ddef30896,3ac995e5-4f65-4a12-b64a-b421e06a3b8f
ca7d773f-a45e-4232-80c4-e0a85ef9fde4,5d01c410-19d6-4c9a-af9a-780d3df27fd5
ca7d773f-a45e-4232-80c4-e0a85ef9fde4,51342a11-d463-4307-a02f-d81f225dd1ff
ca7d773f-a45e-4232-80c4-e0a85ef9fde4,83263385-b320-4b1b-a833-c576fed4e48a
e3579080-69a2-4468-896e-971dc7df4ac6,4c10e380-da4f-4f54-96f7-af1a7987e266
e3579080-69a2-4468-896e-971dc7df4ac6,1f70efbc-b33a-40ad-af11-93a1e904e32d
e3579080-69a2-4468-896e-971dc7df4ac6,cfc39966-b767-4b7f-a5c3-0985150a9436
c2ce727f-fe1e-4f17-9174-fb17e65cabaf,926fe906-fafd-4356-83db-7dd19778ab4f
c83ec9a7-cf6a-46f2-8405-3b6f46e0d0ed,a1020c43-59f3-4b3c-b5e0-92c636aa8286
a09c08cb-dc63-4144-b0c3-af548bc71766,15e2555b-8e60-42f9-b2f0-039e27f9584d
ed9a59a3-79b4-4e45-94fa-c806c2d8ceaa,bfa4e014-516f-46c1-8751-d486b60c7f7d
ed9a59a3-79b4-4e45-94fa-c806c2d8ceaa,4654efc0-ccca-4521-9c8a-5b975e1f314a
ed9a59a3-79b4-4e45-94fa-c806c2d8ceaa,95beb5ed-1266-494d-a639-3ef376b8cf54
e4a366b7-90f9-4549-9e39-8d56df8a1f21,180f8660-92a6-4dc0-94f0-7c7640b75bde
9eaa0c93-2c02-4192-8855-eaec4fb4790b,e0db541e-f51a-4558-ae6d-fac339668864
9eaa0c93-2c02-4192-8855-eaec4fb4790b,e7bc5473-9471-4c9a-a1c2-c1669ea79046
9eaa0c93-2c02-4192-8855-eaec4fb4790b,5ae24ebb-aab5-4b6c-a37c-df737b3f7f1a
5f2dd437-0150-4c0a-b7a4-af074635caca,8d1dae88-425e-4700-8f12-441a9e81016b
5f2dd437-0150-4c0a-b7a4-af074635caca,c11bbe74-2b73-4df1-b541-5c9467fcbb0b
41186373-b7a2-4fb8-873b-8a1981c0c514,d9a346be-3a87-4516-adef-5bcd5e7280b5
ac2d1bef-f21c-442c-b5d2-3085c28ac287,809fc3fe-427d-4b1a-8067-27f346d2b307
340b6fdb-819e-4b60-91dd-17c01b680f2b,0e231091-1a6e-4be0-95aa-4abcb839728f
340b6fdb-819e-4b60-91dd-17c01b680f2b,db81aca0-6aaa-43c2-b1e1-c54807ffb21f
340b6fdb-819e-4b60-91dd-17c01b680f2b,563d4a2b-c320-4881-af6c-16221bc9e2b1
0d121608-c516-407d-8fa4-d84ce1d769b9,d9678133-6bf5-4e36-ac5b-bd7236ad1719
0d121608-c516-407d-8fa4-d84ce1d769b9,82f3b15e-21ba-429a-948c-941077f170a8
0d121608-c516-407d-8fa4-d84ce1d769b9,dd8de016-e116-453d-aa13-81837fc21c80
cb22af39-2510-48e0-930c-8845a32f2dda,b05ae0a3-53a3-4ea7-a0e8-8dd5a9930120
cb22af39-2510-48e0-930c-8845a32f2dda,a13ef102-02b4-45da-ab02-45e618f31962
cb22af39-2510-48e0-930c-8845a32f2dda,630506ea-f99a-470b-b2ab-16a6c547c991
9dc415d5-196f-4ff4-970a-2db2e7351a21,a08ec3ee-aa9f-4eee-9a71-877a854f4f7c
9dc415d5-196f-4ff4-970a-2db2e7351a21,048c11bf-2762-4c1b-afc5-24e9d1404274
38ba23a8-5dfb-4048-a7be-384603a23e14,5027df6b-3dc6-4649-852b-228d3a691dc6
38ba23a8-5dfb-4048-a7be-384603a23e14,e0cea007-67d5-47bd-8f10-9bb12cbf3e6f
38ba23a8-5dfb-4048-a7be-384603a23e14,2f9c73bd-ca6b-44f2-8e37-f6d4b09178d3
59ef4bea-4c04-400a-ac7b-dc5fc36fdc5e,1f1e5f49-ebac-4bef-9485-9861381c74c3
59ef4bea-4c04-400a-ac7b-dc5fc36fdc5e,d10a73eb-c447-4e3a-bc50-1917d6d4b969
59ef4bea-4c04-400a-ac7b-dc5fc36fdc5e,dae47be8-6cc3-4a88-97d1-f3f0d1de849b
650350c0-b874-43e9-bdce-6a439a366a69,11a7f109-4302-45cc-80fe-0d56a63239da
650350c0-b874-43e9-bdce-6a439a366a69,bab09fba-68ac-4dbc-ab7e-fe1af98ddee7
650350c0-b874-43e9-bdce-6a439a366a69,f214e7f1-9161-470e-8aa5-1058843e9d60
8d0385ef-242a-4672-b80c-ea517f00d219,3f1c1cdc-91cb-44bc-894c-1c19347e2e10
8d0385ef-242a-4672-b80c-ea517f00d219,f3c35193-6b6b-436c-8e46-e659f3b4cf72
8d0385ef-242a-4672-b80c-ea517f00d219,f4da0ecc-d2c9-4643-bb43-b5c2b3abd3c0
6e79ded4-c21e-48cc-89f9-720d70206bf4,646ff4cf-b296-492a-ae62-5646569de305
8798ddcd-cb13-4434-8831-0899f3eee1ea,0fb0fe96-7386-447a-b4b9-d8b8682dada0
8798ddcd-cb13-4434-8831-0899f3eee1ea,a5ba01a5-121a-428f-acd0-670a8ac8f9b9
8798ddcd-cb13-4434-8831-0899f3eee1ea,8ccce633-f9d6-4ecc-b5a9-3dcab9682ab0
b5317e99-81b5-4a22-8a49-d4c797cd434d,e8d4f0ed-dbd3-457a-8b9a-8d86d1d26367
b5317e99-81b5-4a22-8a49-d4c797cd434d,67419265-7472-48c5-95d9-a554f6ec37d5
b8ef5abc-7784-4893-a210-ca6135751229,0f0c2b39-4d8c-4651-ae04-7fb50f38d895
37553ab7-3ddc-4479-9b8c-f52f8e3c17db,d610445f-2323-461b-aab0-97293742c3c0
37553ab7-3ddc-4479-9b8c-f52f8e3c17db,c7d7ab29-bcfb-4e5b-925b-5780d4f9fcad
37553ab7-3ddc-4479-9b8c-f52f8e3c17db,ff455da4-39f3-482c-b914-8bf50117463d
bad8cdfa-0b25-49fa-acb1-c917c2790fd8,67aae314-8679-4683-928e-28e59e236922
bad8cdfa-0b25-49fa-acb1-c917c2790fd8,1c11417b-546a-49ea-b014-99b47555c950
2503af38-e9d7-4610-a107-eeae6f0076bf,891cc907-65d5-4889-a046-075de829a0d3
8ed01589-bd8d-46bf-8f10-8ac41c01848f,f50d09b3-9dec-49c1-a792-1a446596ff56
d2145397-1436-48bb-819c-fa437a3de413,df05bc69-003c-40ac-b1b4-4e652649c066
062c7385-f85c-4bc3-b58f-5301a089a970,985b1b9f-d212-48e9-b890-793bb85a199d
8644ad19-f21e-448f-b840-6c87b356eb2e,56bd1935-13e5-4a1e-8965-b994d444d53a
8644ad19-f21e-448f-b840-6c87b356eb2e,25bbcb45-1b95-46e9-af1b-c03f6071325e
8644ad19-f21e-448f-b840-6c87b356eb2e,9d69adb8-ddc6-4d05-94e0-d51c4cc73c24
2cf5b691-803b-4cec-8dfb-ff59103a45d0,fa424c8f-0dda-4f16-a897-e163e6a0f24a
2cf5b691-803b-4cec-8dfb-ff59103a45d0,9be14c9b-1b57-4db5-be6b-072c329d811d
2cf5b691-803b-4cec-8dfb-ff59103a45d0,8d6dcd5d-1dac-4d84-ab34-52781db9fd2c
e942d78b-8b2f-40c4-b73d-91633e732673,f04a9f41-6d9a-4908-bb78-b1ba26a84535
e942d78b-8b2f-40c4-b73d-91633e732673,298357af-4cf8-476d-a7e5-da22e1ebc20c
c4a6c2f3-28d5-43b1-ab63-363958904266,b3f78328-c9c4-43c5-bc37-b8dc68dfea7d
126e84df-b5e7-4f1b-9fba-66a7279ca165,4a2719cf-c55e-439c-ac6e-92fb8a7cb6e5
126e84df-b5e7-4f1b-9fba-66a7279ca165,33a5acec-9fa9-47cf-bab4-ae498db29b9d
c98a96ac-aec8-4604-a1ba-25fe403000aa,883f3d98-0018-412d-9e98-3243021501a2
c98a96ac-aec8-4604-a1ba-25fe403000aa,3f821586-1216-420c-ac2d-48ad182403da
c98a96ac-aec8-4604-a1ba-25fe403000aa,47730be5-35e1-4d5a-a213-c006d470e976
2747897b-c5c1-4566-8d46-0169749a6e2a,3e985892-7f13-490c-a85d-5135cac1f892
2747897b-c5c1-4566-8d46-0169749a6e2a,ee0ea77e-9284-45e4-a09f-bfa07f93ba66
2747897b-c5c1-4566-8d46-0169749a6e2a,642611eb-dc2c-420e-b67a-45e0554e108d
8ac9c053-c44f-4c9e-90f5-3275b8273ae3,45c03c3a-cfd3-458b-af7b-b4237d77dbbd
006812c7-de53-42a0-a6a0-35106f1af5c4,dae4737e-66ce-4d63-bc37-a4004c14b8e6
006812c7-de53-42a0-a6a0-35106f1af5c4,b0b68e3a-5551-4463-b304-cb3a4f0bfb4a
fbc65324-90a2-4cfe-be2b-f496c59bb6ed,deb4a801-10d4-4080-b9a6-d868221ca71b
